,customer_name,gender,age,city,state,order_id,order_date,delivery_date,product_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,stock,delivary_duration
4538,Killie Wigzell,Male,61,South Emilyborough,Victoria,330,2021-03-12,2021-04-08,569,100,1,100,Jacket,Bomber,XL,orange,69,2
4539,Killie Wigzell,Male,61,South Emilyborough,Victoria,330,2021-03-12,2021-04-08,1223,105,3,315,Trousers,Pleated,L,violet,48,2
4540,Kaitlin Jeanes,Genderqueer,69,Beahanport,Northern Territory,676,2021-09-24,2021-10-11,814,117,3,351,Jacket,Shearling,XL,orange,60,1
4541,Kaitlin Jeanes,Genderqueer,69,Beahanport,Northern Territory,676,2021-09-24,2021-10-11,311,105,2,210,Shirt,Cuban Collar,S,violet,43,1
4542,Kaitlin Jeanes,Genderqueer,69,Beahanport,Northern Territory,676,2021-09-24,2021-10-11,839,117,3,351,Jacket,Shearling,XL,violet,70,1
4543,Jania Sailes,Non-binary,44,West Annaton,Australian Capital Territory,406,2021-07-25,2021-08-18,838,117,3,351,Jacket,Shearling,L,violet,61,2
4544,Jania Sailes,Non-binary,44,West Annaton,Australian Capital Territory,406,2021-07-25,2021-08-18,1258,112,3,336,Trousers,Tracksuit Bottoms,L,violet,45,2
4545,Jania Sailes,Non-binary,44,West Annaton,Australian Capital Territory,406,2021-07-25,2021-08-18,26,96,1,96,Shirt,Oxford Cloth,S,indigo,59,2
4546,Jania Sailes,Non-binary,44,West Annaton,Australian Capital Territory,406,2021-07-25,2021-08-18,121,92,1,92,Shirt,Denim,S,green,49,2
4547,Jania Sailes,Non-binary,44,West Annaton,Australian Capital Territory,406,2021-07-25,2021-08-18,92,118,3,354,Shirt,Flannel,M,blue,73,2
4548,Jania Sailes,Non-binary,44,West Annaton,Australian Capital Territory,406,2021-07-25,2021-08-18,1184,99,2,198,Trousers,High-Waisted,XL,indigo,57,2
4549,Angelle Huby,Genderfluid,57,Port Jettshire,Western Australia,445,2021-07-07,2021-07-27,561,100,3,300,Jacket,Bomber,S,red,74,2
4550,Angelle Huby,Genderfluid,57,Port Jettshire,Western Australia,445,2021-07-07,2021-07-27,1096,115,2,230,Trousers,Cropped,S,yellow,65,2
4551,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,493,2021-04-24,2021-05-03,578,100,3,300,Jacket,Bomber,L,green,78,9
4552,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,493,2021-04-24,2021-05-03,466,118,3,354,Jacket,Puffer,S,yellow,48,9
4553,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,493,2021-04-24,2021-05-03,1129,102,3,306,Trousers,Cargo Pants,XL,orange,61,9
4554,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,493,2021-04-24,2021-05-03,274,95,1,95,Shirt,Polo,XL,indigo,56,9
4555,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,493,2021-04-24,2021-05-03,148,91,3,273,Shirt,Linen,L,orange,73,9
4556,Robena Gilbert,Genderfluid,37,Lake Bellahaven,Queensland,493,2021-04-24,2021-05-03,756,109,1,109,Jacket,Peacoat,S,blue,50,9
4557,Thoma Seaking,Genderqueer,67,Ryanberg,South Australia,675,2021-06-05,2021-06-13,1012,106,2,212,Trousers,Wool,M,violet,51,8
4558,Thoma Seaking,Genderqueer,67,Ryanberg,South Australia,675,2021-06-05,2021-06-13,81,118,3,354,Shirt,Flannel,S,yellow,42,8
4559,Thoma Seaking,Genderqueer,67,Ryanberg,South Australia,675,2021-06-05,2021-06-13,673,113,2,226,Jacket,Parka,L,orange,77,8
4560,Thoma Seaking,Genderqueer,67,Ryanberg,South Australia,675,2021-06-05,2021-06-13,1188,99,2,198,Trousers,High-Waisted,L,violet,68,8
4561,Thoma Seaking,Genderqueer,67,Ryanberg,South Australia,675,2021-06-05,2021-06-13,43,104,2,208,Shirt,Dress,L,orange,73,8
4562,Thoma Seaking,Genderqueer,67,Ryanberg,South Australia,675,2021-06-05,2021-06-13,23,96,2,192,Shirt,Oxford Cloth,L,blue,59,8
4563,Thoma Seaking,Genderqueer,67,Ryanberg,South Australia,675,2021-06-05,2021-06-13,1007,106,3,318,Trousers,Wool,M,indigo,56,8
4564,Jillian Sauven,Bigender,41,Angelinaport,New South Wales,590,2021-07-06,2021-07-15,1056,93,2,186,Trousers,Joggers,S,orange,43,9
4565,Jillian Sauven,Bigender,41,Angelinaport,New South Wales,590,2021-07-06,2021-07-15,379,94,2,188,Shirt,Henley,XL,indigo,52,9
4566,Jillian Sauven,Bigender,41,Angelinaport,New South Wales,590,2021-07-06,2021-07-15,944,96,2,192,Trousers,Drawstring,XL,violet,80,9
4567,Jillian Sauven,Bigender,41,Angelinaport,New South Wales,590,2021-07-06,2021-07-15,388,119,1,119,Shirt,Casual Slim Fit,L,red,78,9
4568,Jillian Sauven,Bigender,41,Angelinaport,New South Wales,886,2021-09-22,2021-10-18,112,92,2,184,Shirt,Denim,M,orange,50,2
4569,Jillian Sauven,Bigender,41,Angelinaport,New South Wales,886,2021-09-22,2021-10-18,407,119,3,357,Shirt,Casual Slim Fit,M,blue,61,2
4570,Jillian Sauven,Bigender,41,Angelinaport,New South Wales,886,2021-09-22,2021-10-18,466,118,3,354,Jacket,Puffer,S,yellow,48,2
4571,Jillian Sauven,Bigender,41,Angelinaport,New South Wales,886,2021-09-22,2021-10-18,792,91,2,182,Jacket,Pullover,M,blue,44,2
4572,Jillian Sauven,Bigender,41,Angelinaport,New South Wales,886,2021-09-22,2021-10-18,357,94,2,188,Shirt,Henley,M,orange,70,2
4573,Shelden Tinline,Agender,22,East Emily,Tasmania,497,2021-07-07,2021-07-09,968,97,1,97,Trousers,Slim-Fit,L,blue,49,2
4574,Shelden Tinline,Agender,22,East Emily,Tasmania,497,2021-07-07,2021-07-09,332,109,3,327,Shirt,Mandarin Collar,M,green,57,2
4575,Sutherlan Stepto,Genderfluid,48,West Dylanport,Tasmania,629,2021-08-07,2021-08-20,710,119,1,119,Jacket,Trench Coat,XS,yellow,78,1
4576,Sutherlan Stepto,Genderfluid,48,West Dylanport,Tasmania,629,2021-08-07,2021-08-20,819,117,3,351,Jacket,Shearling,XL,yellow,63,1
4577,Sutherlan Stepto,Genderfluid,48,West Dylanport,Tasmania,629,2021-08-07,2021-08-20,250,95,2,190,Shirt,Polo,XS,orange,75,1
4578,Sutherlan Stepto,Genderfluid,48,West Dylanport,Tasmania,629,2021-08-07,2021-08-20,484,118,3,354,Jacket,Puffer,XL,indigo,60,1
4579,Vincent Kiledal,Genderfluid,74,Ebertfurt,Australian Capital Territory,639,2021-03-30,2021-04-22,666,113,1,113,Jacket,Parka,S,red,66,2
4580,Vincent Kiledal,Genderfluid,74,Ebertfurt,Australian Capital Territory,639,2021-03-30,2021-04-22,1143,102,2,204,Trousers,Cargo Pants,L,blue,77,2
4581,Vincent Kiledal,Genderfluid,74,Ebertfurt,Australian Capital Territory,639,2021-03-30,2021-04-22,73,118,2,236,Shirt,Flannel,L,red,77,2
4582,Vincent Kiledal,Genderfluid,74,Ebertfurt,Australian Capital Territory,639,2021-03-30,2021-04-22,855,113,2,226,Trousers,Chinos,XS,green,75,2
4583,Vincent Kiledal,Genderfluid,74,Ebertfurt,Australian Capital Territory,639,2021-03-30,2021-04-22,949,97,1,97,Trousers,Slim-Fit,XL,red,67,2
4584,Aindrea Franzetti,Female,43,North Caitlin,South Australia,400,2021-07-02,2021-07-25,57,104,3,312,Shirt,Dress,M,blue,48,2
4585,Aindrea Franzetti,Female,43,North Caitlin,South Australia,400,2021-07-02,2021-07-25,1037,90,2,180,Trousers,Relaxed Leg,M,blue,72,2
4586,Aindrea Franzetti,Female,43,North Caitlin,South Australia,400,2021-07-02,2021-07-25,41,104,2,208,Shirt,Dress,S,orange,69,2
4587,Aindrea Franzetti,Female,43,North Caitlin,South Australia,400,2021-07-02,2021-07-25,1165,99,3,297,Trousers,High-Waisted,XS,yellow,64,2
4588,Aindrea Franzetti,Female,43,North Caitlin,South Australia,400,2021-07-02,2021-07-25,236,106,1,106,Shirt,Chambray,S,indigo,59,2
4589,Aindrea Franzetti,Female,43,North Caitlin,South Australia,400,2021-07-02,2021-07-25,515,102,1,102,Jacket,Windbreaker,XS,indigo,79,2
4590,Aindrea Franzetti,Female,43,North Caitlin,South Australia,400,2021-07-02,2021-07-25,187,98,1,98,Shirt,Camp Collared,M,yellow,49,2
4591,Aindrea Franzetti,Female,43,North Caitlin,South Australia,469,2021-04-27,2021-05-04,312,105,2,210,Shirt,Cuban Collar,M,violet,67,7
4592,Aindrea Franzetti,Female,43,North Caitlin,South Australia,656,2021-03-22,2021-03-23,282,105,3,315,Shirt,Cuban Collar,M,red,53,1
4593,Aindrea Franzetti,Female,43,North Caitlin,South Australia,656,2021-03-22,2021-03-23,55,104,3,312,Shirt,Dress,XS,blue,41,1
4594,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,93,2021-10-22,2021-11-11,1247,112,3,336,Trousers,Tracksuit Bottoms,M,blue,61,2
4595,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,93,2021-10-22,2021-11-11,1259,112,3,336,Trousers,Tracksuit Bottoms,XL,violet,60,2
4596,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,797,2021-07-25,2021-08-06,904,94,1,94,Trousers,Cords,XL,indigo,70,1
4597,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,797,2021-07-25,2021-08-06,51,104,1,104,Shirt,Dress,S,green,60,1
4598,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,797,2021-07-25,2021-08-06,610,112,3,336,Jacket,Cardigan,XS,green,40,1
4599,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,797,2021-07-25,2021-08-06,523,102,2,204,Jacket,Windbreaker,L,violet,72,1
4600,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,797,2021-07-25,2021-08-06,981,106,1,106,Trousers,Wool,S,red,65,1
4601,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,797,2021-07-25,2021-08-06,292,105,3,315,Shirt,Cuban Collar,M,yellow,49,1
4602,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,797,2021-07-25,2021-08-06,64,104,2,208,Shirt,Dress,XL,indigo,75,1
4603,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,813,2021-08-11,2021-09-01,272,95,2,190,Shirt,Polo,M,indigo,62,2
4604,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,813,2021-08-11,2021-09-01,474,118,2,236,Jacket,Puffer,XL,green,42,2
4605,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,813,2021-08-11,2021-09-01,567,100,3,300,Jacket,Bomber,M,orange,69,2
4606,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,813,2021-08-11,2021-09-01,583,100,1,100,Jacket,Bomber,L,blue,64,2
4607,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,813,2021-08-11,2021-09-01,259,95,3,285,Shirt,Polo,XL,yellow,46,2
4608,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,813,2021-08-11,2021-09-01,251,95,3,285,Shirt,Polo,S,orange,78,2
4609,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,813,2021-08-11,2021-09-01,431,107,3,321,Jacket,Denim,S,yellow,43,2
4610,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,813,2021-08-11,2021-09-01,1248,112,2,224,Trousers,Tracksuit Bottoms,L,blue,72,2
4611,Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,813,2021-08-11,2021-09-01,164,91,1,91,Shirt,Linen,XL,blue,47,2
4612,Patin Circuit,Genderqueer,62,Langfort,Tasmania,157,2021-04-07,2021-04-17,918,96,3,288,Trousers,Drawstring,L,orange,54,1
4613,Patin Circuit,Genderqueer,62,Langfort,Tasmania,157,2021-04-07,2021-04-17,585,100,1,100,Jacket,Bomber,XS,indigo,59,1
4614,Patin Circuit,Genderqueer,62,Langfort,Tasmania,157,2021-04-07,2021-04-17,493,102,2,204,Jacket,Windbreaker,L,red,40,1
4615,Patin Circuit,Genderqueer,62,Langfort,Tasmania,157,2021-04-07,2021-04-17,442,107,1,107,Jacket,Denim,M,blue,61,1
4616,Patin Circuit,Genderqueer,62,Langfort,Tasmania,242,2021-08-25,2021-09-13,26,96,3,288,Shirt,Oxford Cloth,S,indigo,59,1
4617,Patin Circuit,Genderqueer,62,Langfort,Tasmania,242,2021-08-25,2021-09-13,1002,106,3,318,Trousers,Wool,M,blue,52,1
4618,Patin Circuit,Genderqueer,62,Langfort,Tasmania,242,2021-08-25,2021-09-13,877,94,1,94,Trousers,Cords,M,red,68,1
4619,Patin Circuit,Genderqueer,62,Langfort,Tasmania,242,2021-08-25,2021-09-13,950,97,1,97,Trousers,Slim-Fit,XS,orange,69,1
4620,Patin Circuit,Genderqueer,62,Langfort,Tasmania,242,2021-08-25,2021-09-13,182,98,3,294,Shirt,Camp Collared,M,orange,65,1
4621,Patin Circuit,Genderqueer,62,Langfort,Tasmania,242,2021-08-25,2021-09-13,729,119,3,357,Jacket,Trench Coat,XL,indigo,64,1
4622,Patin Circuit,Genderqueer,62,Langfort,Tasmania,743,2021-03-25,2021-03-27,142,91,3,273,Shirt,Linen,M,red,78,2
4623,Patin Circuit,Genderqueer,62,Langfort,Tasmania,743,2021-03-25,2021-03-27,1090,115,3,345,Trousers,Cropped,XS,orange,78,2
4624,Patin Circuit,Genderqueer,62,Langfort,Tasmania,743,2021-03-25,2021-03-27,194,98,2,196,Shirt,Camp Collared,XL,green,61,2
4625,Patin Circuit,Genderqueer,62,Langfort,Tasmania,743,2021-03-25,2021-03-27,544,98,1,98,Jacket,Leather,XL,green,58,2
4626,Chancey Iacovozzo,Agender,60,West John,Tasmania,146,2021-08-30,2021-09-26,17,96,3,288,Shirt,Oxford Cloth,M,green,60,2
4627,Chancey Iacovozzo,Agender,60,West John,Tasmania,146,2021-08-30,2021-09-26,610,112,3,336,Jacket,Cardigan,XS,green,40,2
4628,Chancey Iacovozzo,Agender,60,West John,Tasmania,300,2021-09-30,2021-10-25,523,102,2,204,Jacket,Windbreaker,L,violet,72,2
4629,Emmalee Camin,Bigender,39,South Alexview,South Australia,257,2021-02-12,2021-03-02,976,97,2,194,Trousers,Slim-Fit,S,violet,46,1
4630,Emmalee Camin,Bigender,39,South Alexview,South Australia,257,2021-02-12,2021-03-02,1124,102,2,204,Trousers,Cargo Pants,XL,red,45,1
4631,Emmalee Camin,Bigender,39,South Alexview,South Australia,257,2021-02-12,2021-03-02,61,104,1,104,Shirt,Dress,S,indigo,40,1
4632,Emmalee Camin,Bigender,39,South Alexview,South Australia,257,2021-02-12,2021-03-02,952,97,2,194,Trousers,Slim-Fit,M,orange,44,1
4633,Emmalee Camin,Bigender,39,South Alexview,South Australia,257,2021-02-12,2021-03-02,796,91,3,273,Jacket,Pullover,S,indigo,44,1
4634,Gabriella Nutman,Polygender,24,West Benjaminberg,Australian Capital Territory,601,2021-06-13,2021-06-28,971,97,2,194,Trousers,Slim-Fit,S,indigo,41,1
4635,Gabriella Nutman,Polygender,24,West Benjaminberg,Australian Capital Territory,601,2021-06-13,2021-06-28,278,95,1,95,Shirt,Polo,L,violet,76,1
4636,Gabriella Nutman,Polygender,24,West Benjaminberg,Australian Capital Territory,601,2021-06-13,2021-06-28,681,113,3,339,Jacket,Parka,S,green,62,1
4637,Gabriella Nutman,Polygender,24,West Benjaminberg,Australian Capital Territory,601,2021-06-13,2021-06-28,347,109,2,218,Shirt,Mandarin Collar,M,violet,76,1
4638,Gabriella Nutman,Polygender,24,West Benjaminberg,Australian Capital Territory,601,2021-06-13,2021-06-28,518,102,3,306,Jacket,Windbreaker,L,indigo,67,1
4639,Tracie Okey,Polygender,69,Violetstad,Australian Capital Territory,418,2021-08-24,2021-09-15,1102,115,1,115,Trousers,Cropped,M,green,65,2
4640,Tracie Okey,Polygender,69,Violetstad,Australian Capital Territory,418,2021-08-24,2021-09-15,970,97,3,291,Trousers,Slim-Fit,XS,indigo,74,2
4641,Tracie Okey,Polygender,69,Violetstad,Australian Capital Territory,418,2021-08-24,2021-09-15,118,92,1,92,Shirt,Denim,L,yellow,75,2
4642,Tracie Okey,Polygender,69,Violetstad,Australian Capital Territory,418,2021-08-24,2021-09-15,436,107,1,107,Jacket,Denim,S,green,49,2
4643,Tracie Okey,Polygender,69,Violetstad,Australian Capital Territory,418,2021-08-24,2021-09-15,964,97,3,291,Trousers,Slim-Fit,XL,green,67,2
4644,Curcio Kiffin,Polygender,72,Rutherfordville,Northern Territory,994,2021-07-15,2021-07-17,996,106,1,106,Trousers,Wool,S,green,43,2
4645,Curcio Kiffin,Polygender,72,Rutherfordville,Northern Territory,994,2021-07-15,2021-07-17,962,97,3,291,Trousers,Slim-Fit,M,green,78,2
4646,Curcio Kiffin,Polygender,72,Rutherfordville,Northern Territory,994,2021-07-15,2021-07-17,441,107,3,321,Jacket,Denim,S,blue,56,2
4647,Curcio Kiffin,Polygender,72,Rutherfordville,Northern Territory,994,2021-07-15,2021-07-17,73,118,1,118,Shirt,Flannel,L,red,77,2
4648,Cindi McCague,Polygender,73,Port Zoeborough,Australian Capital Territory,600,2021-09-15,2021-09-16,1093,115,1,115,Trousers,Cropped,L,orange,79,1
4649,Cindi McCague,Polygender,73,Port Zoeborough,Australian Capital Territory,600,2021-09-15,2021-09-16,151,91,2,182,Shirt,Linen,S,yellow,60,1
4650,Cindi McCague,Polygender,73,Port Zoeborough,Australian Capital Territory,600,2021-09-15,2021-09-16,749,109,3,327,Jacket,Peacoat,XL,yellow,53,1
4651,Adena Venn,Polygender,53,Jordanburgh,Victoria,46,2021-06-22,2021-07-04,666,113,3,339,Jacket,Parka,S,red,66,1
4652,Adena Venn,Polygender,53,Jordanburgh,Victoria,46,2021-06-22,2021-07-04,498,102,1,102,Jacket,Windbreaker,L,orange,68,1
4653,Adena Venn,Polygender,53,Jordanburgh,Victoria,46,2021-06-22,2021-07-04,316,109,3,327,Shirt,Mandarin Collar,S,red,48,1
4654,Adena Venn,Polygender,53,Jordanburgh,Victoria,555,2021-09-03,2021-09-09,282,105,2,210,Shirt,Cuban Collar,M,red,53,6
4655,Adena Venn,Polygender,53,Jordanburgh,Victoria,555,2021-09-03,2021-09-09,358,94,2,188,Shirt,Henley,L,orange,77,6
4656,Adena Venn,Polygender,53,Jordanburgh,Victoria,555,2021-09-03,2021-09-09,575,100,1,100,Jacket,Bomber,XS,green,48,6
4657,Adena Venn,Polygender,53,Jordanburgh,Victoria,555,2021-09-03,2021-09-09,526,98,3,294,Jacket,Leather,S,red,80,6
4658,Adena Venn,Polygender,53,Jordanburgh,Victoria,555,2021-09-03,2021-09-09,3,96,1,96,Shirt,Oxford Cloth,L,red,69,6
4659,Adena Venn,Polygender,53,Jordanburgh,Victoria,555,2021-09-03,2021-09-09,928,96,1,96,Trousers,Drawstring,L,green,43,6
4660,Cherie Fairhead,Female,58,South Ellieburgh,Queensland,662,2021-09-19,2021-09-29,222,106,3,318,Shirt,Chambray,M,yellow,62,1
4661,Cherie Fairhead,Female,58,South Ellieburgh,Queensland,662,2021-09-19,2021-09-29,424,107,1,107,Jacket,Denim,XL,red,58,1
4662,Cherie Fairhead,Female,58,South Ellieburgh,Queensland,662,2021-09-19,2021-09-29,859,113,1,113,Trousers,Chinos,XL,green,50,1
4663,Cherie Fairhead,Female,58,South Ellieburgh,Queensland,662,2021-09-19,2021-09-29,892,94,2,188,Trousers,Cords,M,green,76,1
4664,Cherie Fairhead,Female,58,South Ellieburgh,Queensland,662,2021-09-19,2021-09-29,946,97,3,291,Trousers,Slim-Fit,S,red,71,1
4665,Cherie Fairhead,Female,58,South Ellieburgh,Queensland,662,2021-09-19,2021-09-29,1035,90,3,270,Trousers,Relaxed Leg,XS,blue,54,1
4666,Deirdre Burle,Non-binary,70,Andersonchester,New South Wales,364,2021-03-13,2021-04-03,464,118,3,354,Jacket,Puffer,XL,orange,66,2
4667,Deirdre Burle,Non-binary,70,Andersonchester,New South Wales,364,2021-03-13,2021-04-03,365,94,2,188,Shirt,Henley,XS,green,61,2
4668,Deirdre Burle,Non-binary,70,Andersonchester,New South Wales,364,2021-03-13,2021-04-03,703,119,2,238,Jacket,Trench Coat,L,red,70,2
4669,Deirdre Burle,Non-binary,70,Andersonchester,New South Wales,364,2021-03-13,2021-04-03,581,100,1,100,Jacket,Bomber,S,blue,50,2
4670,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,484,2021-05-05,2021-05-31,981,106,3,318,Trousers,Wool,S,red,65,2
4671,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,487,2021-01-09,2021-02-05,758,109,2,218,Jacket,Peacoat,L,blue,64,2
4672,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,487,2021-01-09,2021-02-05,851,113,2,226,Trousers,Chinos,S,yellow,40,2
4673,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,487,2021-01-09,2021-02-05,906,94,2,188,Trousers,Cords,S,violet,65,2
4674,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,487,2021-01-09,2021-02-05,1103,115,1,115,Trousers,Cropped,L,green,55,2
4675,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,487,2021-01-09,2021-02-05,676,113,1,113,Jacket,Parka,S,yellow,80,2
4676,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,487,2021-01-09,2021-02-05,329,109,1,109,Shirt,Mandarin Collar,XL,yellow,43,2
4677,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,487,2021-01-09,2021-02-05,814,117,2,234,Jacket,Shearling,XL,orange,60,2
4678,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,578,2021-05-09,2021-05-12,478,118,2,236,Jacket,Puffer,L,blue,48,3
4679,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,578,2021-05-09,2021-05-12,442,107,2,214,Jacket,Denim,M,blue,61,3
4680,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,578,2021-05-09,2021-05-12,987,106,1,106,Trousers,Wool,M,orange,75,3
4681,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,578,2021-05-09,2021-05-12,115,92,2,184,Shirt,Denim,XS,yellow,54,3
4682,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,578,2021-05-09,2021-05-12,904,94,1,94,Trousers,Cords,XL,indigo,70,3
4683,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,578,2021-05-09,2021-05-12,1072,93,2,186,Trousers,Joggers,M,blue,78,3
4684,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,578,2021-05-09,2021-05-12,784,91,3,273,Jacket,Pullover,XL,yellow,67,3
4685,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,578,2021-05-09,2021-05-12,797,91,1,91,Jacket,Pullover,M,indigo,72,3
4686,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,578,2021-05-09,2021-05-12,1127,102,1,102,Trousers,Cargo Pants,M,orange,51,3
4687,Vittorio Rosenstengel,Genderqueer,68,East Jasper,Northern Territory,578,2021-05-09,2021-05-12,892,94,3,282,Trousers,Cords,M,green,76,3
4688,Joby Law,Male,61,Ryanfurt,Victoria,82,2021-02-02,2021-02-27,599,112,2,224,Jacket,Cardigan,XL,red,54,2
4689,Joby Law,Male,61,Ryanfurt,Victoria,82,2021-02-02,2021-02-27,528,98,3,294,Jacket,Leather,L,red,76,2
4690,Joby Law,Male,61,Ryanfurt,Victoria,82,2021-02-02,2021-02-27,757,109,1,109,Jacket,Peacoat,M,blue,71,2
4691,Joby Law,Male,61,Ryanfurt,Victoria,82,2021-02-02,2021-02-27,1042,90,3,270,Trousers,Relaxed Leg,M,indigo,45,2
4692,Joby Law,Male,61,Ryanfurt,Victoria,82,2021-02-02,2021-02-27,676,113,2,226,Jacket,Parka,S,yellow,80,2
4693,Joby Law,Male,61,Ryanfurt,Victoria,82,2021-02-02,2021-02-27,239,106,3,318,Shirt,Chambray,XL,indigo,61,2
4694,Hughie Trelease,Bigender,63,Haydentown,Australian Capital Territory,144,2021-05-22,2021-05-28,698,113,1,113,Jacket,Parka,L,violet,53,6
4695,Hughie Trelease,Bigender,63,Haydentown,Australian Capital Territory,144,2021-05-22,2021-05-28,295,105,3,315,Shirt,Cuban Collar,XS,green,63,6
4696,Hughie Trelease,Bigender,63,Haydentown,Australian Capital Territory,144,2021-05-22,2021-05-28,461,118,2,236,Jacket,Puffer,S,orange,69,6
